timestamp,rtt(ms),success
2026-07-14 01:48:14.237356,3.84,1
2026-07-14 01:48:14.242544,3.12,1
2026-07-14 01:48:14.249030,4.08,1
2026-07-14 01:48:14.255592,3.95,1
2026-07-14 01:48:14.263211,5.32,1
2026-07-14 01:48:14.269643,4.28,1
2026-07-14 01:48:14.276105,4.29,1
2026-07-14 01:48:14.284181,5.83,1
2026-07-14 01:48:14.292528,6.17,1
2026-07-14 01:48:14.298522,3.64,1
2026-07-14 01:48:14.304558,3.63,1
2026-07-14 01:48:14.310394,3.63,1
2026-07-14 01:48:14.316663,3.84,1
2026-07-14 01:48:14.321672,3.02,1
2026-07-14 01:48:14.327795,3.88,1
2026-07-14 01:48:14.334753,4.79,1
2026-07-14 01:48:14.422685,85.4,1
2026-07-14 01:48:14.431661,6.37,1
2026-07-14 01:48:14.440629,6.3,1
2026-07-14 01:48:14.450081,7.06,1
2026-07-14 01:48:14.457810,5.43,1
2026-07-14 01:48:14.466122,5.97,1
2026-07-14 01:48:14.473754,5.48,1
2026-07-14 01:48:14.480933,4.73,1
2026-07-14 01:48:14.493382,10.2,1
2026-07-14 01:48:14.504643,8.64,1
2026-07-14 01:48:14.513239,6.1,1
2026-07-14 01:48:14.528038,12.6,1
2026-07-14 01:48:14.535529,5.17,1
2026-07-14 01:48:14.544626,6.75,1
2026-07-14 01:48:14.553316,6.45,1
2026-07-14 01:48:14.561043,5.58,1
2026-07-14 01:48:14.571059,7.74,1
2026-07-14 01:48:14.578369,5.06,1
2026-07-14 01:48:14.585890,5.43,1
2026-07-14 01:48:14.594436,6.15,1
2026-07-14 01:48:14.603954,6.91,1
2026-07-14 01:48:14.616894,10.7,1
2026-07-14 01:48:14.623955,4.81,1
2026-07-14 01:48:14.632311,6.01,1
2026-07-14 01:48:14.641759,7.14,1
2026-07-14 01:48:14.649623,5.65,1
2026-07-14 01:48:14.657457,5.56,1
2026-07-14 01:48:14.667215,7.55,1
2026-07-14 01:48:14.674516,5.11,1
2026-07-14 01:48:14.681692,4.84,1
2026-07-14 01:48:14.688342,4.69,1
2026-07-14 01:48:14.697341,6.81,1
2026-07-14 01:48:14.704733,5.17,1
2026-07-14 01:48:14.712433,5.47,1
2026-07-14 01:48:14.720926,6.07,1
2026-07-14 01:48:14.728737,5.42,1
2026-07-14 01:48:14.735292,4.64,1
2026-07-14 01:48:14.745344,7.89,1
2026-07-14 01:48:14.750065,,0
2026-07-14 01:48:14.758188,6.14,1
2026-07-14 01:48:14.766841,6.46,1
2026-07-14 01:48:14.774324,5.28,1
2026-07-14 01:48:14.781126,4.58,1
2026-07-14 01:48:14.791324,7.44,1
2026-07-14 01:48:14.798986,5.36,1
2026-07-14 01:48:14.805319,4.19,1
2026-07-14 01:48:14.812879,5.31,1
2026-07-14 01:48:14.820362,5.4,1
2026-07-14 01:48:14.828997,6.33,1
2026-07-14 01:48:14.837029,5.97,1
2026-07-14 01:48:14.845479,6.02,1
2026-07-14 01:48:14.853920,6.12,1
2026-07-14 01:48:14.861552,5.12,1
2026-07-14 01:48:14.934409,70.6,1
2026-07-14 01:48:14.943709,6.62,1
2026-07-14 01:48:14.952024,5.96,1
2026-07-14 01:48:14.960291,6.02,1
2026-07-14 01:48:14.968736,6.18,1
2026-07-14 01:48:14.978058,7.06,1
2026-07-14 01:48:14.987729,7.07,1
2026-07-14 01:48:14.997284,6.98,1
2026-07-14 01:48:15.004057,4.61,1
2026-07-14 01:48:15.011767,5.44,1
2026-07-14 01:48:15.021015,6.84,1
2026-07-14 01:48:15.031797,8.47,1
2026-07-14 01:48:15.039738,5.54,1
2026-07-14 01:48:15.047982,5.97,1
2026-07-14 01:48:15.057869,7.82,1
2026-07-14 01:48:15.065535,5.45,1
2026-07-14 01:48:15.076334,8.54,1
2026-07-14 01:48:15.089498,10.5,1
2026-07-14 01:48:15.103766,11.7,1
2026-07-14 01:48:15.117030,10.9,1
2026-07-14 01:48:15.125884,6.54,1
2026-07-14 01:48:15.240390,111.0,1
2026-07-14 01:48:15.251858,8.85,1
2026-07-14 01:48:15.263897,9.5,1
2026-07-14 01:48:15.277801,11.1,1
2026-07-14 01:48:15.292355,11.9,1
2026-07-14 01:48:15.343003,48.2,1
2026-07-14 01:48:15.356745,11.0,1
2026-07-14 01:48:15.445400,86.0,1
2026-07-14 01:48:15.460367,12.3,1
2026-07-14 01:48:15.471359,8.54,1
2026-07-14 01:48:15.482532,8.95,1
2026-07-14 01:48:15.494146,8.99,1
2026-07-14 01:48:15.509197,12.5,1
2026-07-14 01:48:15.523517,12.1,1
2026-07-14 01:48:15.650260,124.0,1
2026-07-14 01:48:15.661577,8.89,1
2026-07-14 01:48:15.671689,7.63,1
2026-07-14 01:48:15.682628,8.56,1
2026-07-14 01:48:15.693607,8.06,1
2026-07-14 01:48:15.703352,6.63,1
2026-07-14 01:48:15.714252,8.3,1
2026-07-14 01:48:15.720715,4.01,1
2026-07-14 01:48:15.731922,8.72,1
2026-07-14 01:48:15.742358,8.02,1
2026-07-14 01:48:15.754562,9.62,1
2026-07-14 01:48:15.758785,,0
2026-07-14 01:48:15.769014,8.22,1
2026-07-14 01:48:15.776476,5.01,1
2026-07-14 01:48:15.786568,7.9,1
2026-07-14 01:48:15.801661,12.6,1
2026-07-14 01:48:15.809966,5.86,1
2026-07-14 01:48:15.819990,7.74,1
2026-07-14 01:48:15.828500,5.85,1
2026-07-14 01:48:15.835873,5.23,1
2026-07-14 01:48:15.845760,7.41,1
2026-07-14 01:48:15.856690,8.38,1
2026-07-14 01:48:15.862899,3.8,1
2026-07-14 01:48:15.876032,11.0,1
2026-07-14 01:48:15.885637,6.95,1
2026-07-14 01:48:15.896415,8.89,1
2026-07-14 01:48:15.907837,9.0,1
2026-07-14 01:48:15.918402,7.93,1
2026-07-14 01:48:15.927456,6.76,1
2026-07-14 01:48:15.933977,4.01,1
2026-07-14 01:48:15.941116,5.21,1
2026-07-14 01:48:15.948594,5.54,1
2026-07-14 01:48:15.960019,9.18,1
2026-07-14 01:48:15.968953,6.17,1
2026-07-14 01:48:15.975393,3.99,1
2026-07-14 01:48:15.985304,7.86,1
2026-07-14 01:48:15.996615,9.09,1
2026-07-14 01:48:16.006821,7.69,1
2026-07-14 01:48:16.013248,3.99,1
2026-07-14 01:48:16.020656,5.58,1
2026-07-14 01:48:16.030165,7.51,1
2026-07-14 01:48:16.039500,7.32,1
2026-07-14 01:48:16.048381,6.47,1
2026-07-14 01:48:16.054208,3.88,1
2026-07-14 01:48:16.062725,6.61,1
2026-07-14 01:48:16.074864,10.4,1
2026-07-14 01:48:16.086737,9.7,1
2026-07-14 01:48:16.093386,4.48,1
2026-07-14 01:48:16.100723,5.43,1
2026-07-14 01:48:16.107023,4.62,1
2026-07-14 01:48:16.116153,7.15,1
2026-07-14 01:48:16.126550,7.92,1
2026-07-14 01:48:16.134787,5.7,1
2026-07-14 01:48:16.162028,24.7,1
2026-07-14 01:48:16.176933,12.5,1
2026-07-14 01:48:16.212583,33.1,1
2026-07-14 01:48:16.224724,10.1,1
2026-07-14 01:48:16.264564,37.4,1
2026-07-14 01:48:16.366762,99.7,1
2026-07-14 01:48:16.377263,8.43,1
2026-07-14 01:48:16.388573,9.28,1
2026-07-14 01:48:16.398527,7.87,1
2026-07-14 01:48:16.406563,5.95,1
2026-07-14 01:48:16.416462,8.06,1
2026-07-14 01:48:16.427257,8.27,1
2026-07-14 01:48:16.437293,7.36,1
2026-07-14 01:48:16.448494,9.1,1
2026-07-14 01:48:16.455328,4.78,1
2026-07-14 01:48:16.468353,11.1,1
2026-07-14 01:48:16.479199,8.33,1
2026-07-14 01:48:16.490907,9.33,1
2026-07-14 01:48:16.501293,7.94,1
2026-07-14 01:48:16.513282,9.92,1
2026-07-14 01:48:16.571489,55.8,1
2026-07-14 01:48:16.582508,8.66,1
2026-07-14 01:48:16.591765,7.24,1
2026-07-14 01:48:16.602264,8.58,1
2026-07-14 01:48:16.615503,11.2,1
2026-07-14 01:48:16.626936,9.15,1
2026-07-14 01:48:16.639912,9.99,1
2026-07-14 01:48:16.651420,9.4,1
2026-07-14 01:48:16.661170,7.42,1
2026-07-14 01:48:16.670027,6.67,1
2026-07-14 01:48:16.679850,7.82,1
2026-07-14 01:48:16.687346,5.46,1
2026-07-14 01:48:16.705035,15.6,1
2026-07-14 01:48:16.712467,5.38,1
2026-07-14 01:48:16.725373,11.0,1
2026-07-14 01:48:16.775930,48.1,1
2026-07-14 01:48:16.790355,,0
2026-07-14 01:48:16.803472,10.4,1
2026-07-14 01:48:16.811582,5.87,1
2026-07-14 01:48:16.878248,64.3,1
2026-07-14 01:48:16.887820,7.19,1
2026-07-14 01:48:16.898583,8.31,1
2026-07-14 01:48:16.905757,5.18,1
2026-07-14 01:48:16.912024,4.32,1
2026-07-14 01:48:16.918434,4.52,1
2026-07-14 01:48:16.926481,5.58,1
2026-07-14 01:48:16.934311,5.82,1
2026-07-14 01:48:16.944754,8.48,1
2026-07-14 01:48:16.951828,4.97,1
2026-07-14 01:48:16.962606,8.87,1
2026-07-14 01:48:16.973440,8.86,1
2026-07-14 01:48:16.981967,6.02,1
2026-07-14 01:48:16.991303,7.0,1
2026-07-14 01:48:17.004762,11.3,1
2026-07-14 01:48:17.010643,3.78,1
2026-07-14 01:48:17.020368,7.71,1
2026-07-14 01:48:17.032154,9.88,1
2026-07-14 01:48:17.042238,7.95,1
2026-07-14 01:48:17.054509,10.0,1
2026-07-14 01:48:17.070523,14.0,1
2026-07-14 01:48:17.085936,13.3,1
2026-07-14 01:48:17.120677,32.4,1
2026-07-14 01:48:17.130330,7.74,1
2026-07-14 01:48:17.136033,3.75,1
2026-07-14 01:48:17.147780,9.44,1
2026-07-14 01:48:17.158129,8.06,1
2026-07-14 01:48:17.166627,5.85,1
2026-07-14 01:48:17.176266,7.42,1
2026-07-14 01:48:17.188612,10.0,1
2026-07-14 01:48:17.197352,6.76,1
2026-07-14 01:48:17.213958,14.6,1
2026-07-14 01:48:17.287849,71.7,1
2026-07-14 01:48:17.390700,100.0,1
2026-07-14 01:48:17.493605,100.0,1
2026-07-14 01:48:17.531169,34.9,1
2026-07-14 01:48:17.595588,61.7,1
2026-07-14 01:48:17.628346,29.9,1
2026-07-14 01:48:17.634488,3.73,1
2026-07-14 01:48:17.639973,3.65,1
2026-07-14 01:48:17.646034,3.73,1
2026-07-14 01:48:17.651959,3.9,1
2026-07-14 01:48:17.657568,3.59,1
2026-07-14 01:48:17.673553,13.9,1
2026-07-14 01:48:17.680263,4.31,1
2026-07-14 01:48:17.686171,3.69,1
2026-07-14 01:48:17.692504,4.0,1
2026-07-14 01:48:17.700075,5.34,1
2026-07-14 01:48:17.706565,4.43,1
2026-07-14 01:48:17.712130,3.56,1
2026-07-14 01:48:17.717711,3.75,1
2026-07-14 01:48:17.723763,3.75,1
2026-07-14 01:48:17.729134,3.25,1
2026-07-14 01:48:17.734769,3.82,1
2026-07-14 01:48:17.741494,4.63,1
2026-07-14 01:48:17.746097,,0
2026-07-14 01:48:17.754691,6.56,1
2026-07-14 01:48:17.761132,4.41,1
2026-07-14 01:48:17.770550,6.97,1
2026-07-14 01:48:17.777059,4.51,1
2026-07-14 01:48:17.783321,4.29,1
2026-07-14 01:48:17.789327,4.13,1
2026-07-14 01:48:17.794919,3.62,1
2026-07-14 01:48:17.801124,4.29,1
2026-07-14 01:48:17.806567,3.66,1
2026-07-14 01:48:17.813111,4.52,1
2026-07-14 01:48:17.819189,4.28,1
2026-07-14 01:48:17.826980,5.79,1
2026-07-14 01:48:17.833780,4.71,1
2026-07-14 01:48:17.843431,7.84,1
2026-07-14 01:48:17.850695,5.07,1
2026-07-14 01:48:17.861072,8.65,1
2026-07-14 01:48:17.871664,8.25,1
2026-07-14 01:48:17.891439,17.3,1
