time_stamp,MAC_dst,MAC_src,ETher_type,ttl,proto,IP_src,IP_dst,sport,dport,Len
1783945484.2574832,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2575336,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.257589,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2576385,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2576914,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2577434,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2577982,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.257851,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2579036,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.257954,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2580075,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2580595,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.25811,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.258159,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2582095,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2582586,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2583103,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2583601,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.258427,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.258484,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2585354,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2585845,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2586367,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2586856,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.258736,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.258784,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2866
1783945484.2588375,18:bd:ad:17:b9:bf,24:b2:b9:63:90:49,2048,64,6,192.168.1.6,61.75.207.80,34382,443,66
1783945484.2588878,24:b2:b9:63:90:49,18:bd:ad:17:b9:bf,2048,114,6,61.75.207.80,192.168.1.6,443,34382,2560
